key,displayName,category,region,region_name,type,cargo_needed,experience,money,descriptionText,Source
US_12_04_FACTORY_OIL_CONTRACT,Pump It Up,_CONTRACTS,US_12,North Carolina,truckDelivery,1× Forklift Caravan Container 2; 2× Metal Planks,2110,19750,"Our oil well is pretty old, but it's still going strong. The issue actually lies with the refinery. We need new storage tanks and some parts to fix things up and actually ship the goods.",CONTRACTS
US_12_04_FACTORY_METAL_CONTRACT,Getting Rusty,_CONTRACTS,US_12,North Carolina,truckDelivery,2× Wooden Planks; 2× Blocks,1180,13600,"This old plant fell into disrepair over time, but we decided to whip it back into shape, and it's almost ready now. We just need some supplies for the repairs and a generator to get us through the initial period.",CONTRACTS
US_12_04_ANTENNA_BUILDING_CONTRACT,It's All Connected 2,_CONTRACTS,US_12,North Carolina,truckDelivery,2× Metal Roll; 1× Metal Planks,1040,10400,"The observatory staff needs accurate data straight from my favorite satellites, so they've decided to build additional radio telescopes closer to the facility. Are you busy right now? Any chance we could clone you?",CONTRACTS
US_12_04_LOGS_DELIVERY_CONTRACT,Everybody Gets a Log,_CONTRACTS,US_12,North Carolina,cargoDelivery,2× Logs Short; 2× Logs Medium; 3× Logs Short; 1× Logs Long; 1× Logs Short; 1× Logs Medium; 1× Logs Long,2360,25250,"Since the regional renovation plan was approved, the land has been selling like hotcakes. People are eager to build houses here, so we've had a huge uptick in log orders. Good thing there's no shortage of logs...",CONTRACTS
US_12_04_OIL_DELIVERY_CONTRACT,Lonely Oil Tanker,_CONTRACTS,US_12,North Carolina,cargoDelivery,4× Barrels Oil,1170,14450,"Now that we've started processing the freshly-pumped oil, we need to have it delivered to the main port. Be careful not to spill anything, or our hydrologist friends are gonna have our heads on a platter.",CONTRACTS
US_12_04_RAILWAY_STATION_REPAIR_CONTRACT,Getting Back on Track,_CONTRACTS,US_12,North Carolina,cargoDelivery,2× Forklift Caravan Container 2; 2× Metal Planks; 4× Service Spare Parts,1850,13150,Welcome to the most remote part of the region. Abandoned utility buildings and a couple of houses are the only signs of life left here. I think we should start by repairing the train station—for the sake of logistics.,CONTRACTS
US_12_04_COOLING_TOWER_TRASH_CONTRACT,Spring Cleaning,_CONTRACTS,US_12,North Carolina,cargoDelivery,3× Rubbish,1220,13100,"The construction on the cooling towers is done, but big sites like that always get messy. We've sorted the debris into separate containers, so all you need to do is deliver them to the train station and see them off.",CONTRACTS
US_12_04_RAILWAY_REPAIR_CONTRACT,Derailed 1,_CONTRACTS,US_12,North Carolina,cargoDelivery,2× Service Spare Parts; 2× Service Spare Parts,840,10250,"There are several places where the tracks are obstructed by rubble. You're probably sick of it at this point, but could you please help us out one more time? It's the last thing we need to get the trains running here.",CONTRACTS
US_12_04_OBSERVATORY_CONTRACT,Clear Picture,_CONTRACTS,US_12,North Carolina,cargoDelivery,3× Solar Panel; 3× Bricks,1010,9950,"Our old astronomer friends like to keep up with advances in tech, so they've ordered some new solar panels and maintenance supplies. You help them out, and who knows? Maybe they'll name their next discovery after you...",CONTRACTS
US_12_04_REMOVAL_RADIOACTIVE_CONTRACT,Toxic Waste,_CONTRACTS,US_12,North Carolina,cargoDelivery,4× Radioctive,800,9850,Here comes the first batch of nuclear waste! We've got a train waiting at the station to haul it away. Be careful with this cargo! We really don't want to mess up and hurt the environment.,CONTRACTS
US_12_04_CITY_SCOUT_CONTRACT,Ghost Town,_CONTRACTS,US_12,North Carolina,exploration,,30,500,"People tell all kinds of stories about this old abandoned town. Personally, I don't believe in paranormal stuff like ghosts and the undead, but why don't you drive around and see for yourself?",CONTRACTS
US_12_04_OIL_PROBLEMS_TASK,Mixing Oil and Water,_TASKS,US_12,North Carolina,truckDelivery,,890,10500,"There was just an accident involving a fuel truck. Some of the gas leaked into the river, and the scientists are furious now! We need to get the truck out right away and assess the level of contamination.",TASKS
US_12_04_SLIPPERY_ROAD_TASK,Slippery Slope,_TASKS,US_12,North Carolina,truckDelivery,,420,5100,"Hey friend, can you tow a truck for us? The driver decided to take a shortcut but lost control of his vehicle. Luckily, he wasn't hurt too bad, but that truck is a no-go...",TASKS
US_12_04_FOREST_VECHICLE_TASK,Just a Little Bit More,_TASKS,US_12,North Carolina,truckDelivery,1× Vehicles Spare Parts,440,4300,"We made camp and spent a few days in this beautiful place. Then I decided to head into the city for groceries, but I took a slightly different way back. Now the car is in a ditch, but I somehow emerged unscathed. Could you help me pull it out?",TASKS
US_12_04_LOGS_PROBLEM_TASK,Failed Logging,_TASKS,US_12,North Carolina,truckDelivery,,330,3450,"Yeah, I know, the roads are awful here. We're working on restoring the region, and you've been a great help. But uh, you know... We had a trailer full of logs, and now we need it towed...",TASKS
US_12_04_UNFINISHED_BUSINESS_TASK,Unfinished Business,_TASKS,US_12,North Carolina,truckDelivery,,300,3400,"An incident happened on the job. My truck got stuck on the road. I had to abandon the trailer, and barely made it out with just the tractor unit. If you can help me with the trailer, I'll pay you handsomely.",TASKS
US_12_04_USEFUL_SEMITRAILER_TASK,Essential Semi-Trailer,_TASKS,US_12,North Carolina,truckDelivery,,310,3200,"As soon as I stepped on the gas, the semi-trailer broke free! It rolled over the edge and fell down the slop. Listen, help me get it back.",TASKS
US_12_04_BAD_PARKING_PLACE_TASK,Parking Ticket,_TASKS,US_12,North Carolina,truckDelivery,,310,3050,"I always back my jeep right up to the boats to make loading easier, but it looks like the river bank eroded this time, and my car ended up sinking. Can you help me pull it out and tow it to my house?",TASKS
US_12_04_WRONG_TURN_TASK,A Wrong Turn,_TASKS,US_12,North Carolina,truckDelivery,,320,2550,"Hey bud, could you possibly tow our car to the old town? My friends and I were planning to explore it, but we took a detour to that pretty lake, and the rest is history. We could actually use some repairs, too...",TASKS
US_12_04_HIGHWAY_TASK,High Stakes,_TASKS,US_12,North Carolina,cargoDelivery,1× Forklift Caravan Container 2; 2× Vehicles Spare Parts,990,11450,"We want to finish the construction project, even though the company basically hijacked our truck. We're short on time but there's a lot to do, meaning we need more manpower, workers' cabins, and spare parts.",TASKS
US_12_04_SMALL_HELP_TASK,A Little Help,_TASKS,US_12,North Carolina,cargoDelivery,1× Wooden Planks; 1× Bricks,400,5250,"We're planning to remodel our home. We really need construction materials. Ordinary delivery drivers can't make it up here, but you are a special driver. Could you help us?",TASKS
US_12_04_TRAIL_TO_THE_TOWER_TASK,Tower Trail,_TASKS,US_12,North Carolina,cargoDelivery,1× Logs Medium; 1× Wooden Planks,410,4400,"This bridge was pretty worn down as it is, and the latest tremors were the final straw. This was the shortest way to the watchtower, too. Can we count on you?",TASKS
US_12_04_OBSTACLE_ON_THE_ROAD_TASK,Ruins of the Old Town,_TASKS,US_12,North Carolina,cargoDelivery,2× Service Spare Parts,240,2750,"Earth tremors aren't uncommon in this region, but Mother Nature outdid herself when she dumped a landslide on the old town bypass. Could you help us move the rubble?",TASKS
US_12_04_COASTLINE_RACE_CONTEST,Fast as a Jet,_CONTESTS,US_12,North Carolina,exploration,,450,900,We've got another challenge for you! How fast can you travel the coastline? It's not your usual route—lots of water and rocks; people almost never go there. You up for some thrills?,CONTESTS
RU_13_01_SUPPLY_CAREER_01_CONTRACT,In the Wrong Place,_CONTRACTS,RU_13,Almaty,truckDelivery,,440,4300,"Hey, a new worker! We need as much help as we can get right now. To make a long story short, we're still getting the new quarries sorted out, and we haven't had time to move the equipment from the old quarry to the logistics center yet. It shouldn't take more than twenty minutes or so, just a quick trip. Would you mind?",CONTRACTS
RU_13_01_EXPORT_SHALE_01_CONTRACT,One Rock at a Time 1,_CONTRACTS,RU_13,Almaty,cargoDelivery,4× Stone Block,2010,17100,"We're hard at work getting production up and running again. It's going pretty well, but we're short on slate. It just so happens that they've got a batch of slate ready to ship out over at the slate quarry. We literally just need a couple of little rocks. Would you mind?",CONTRACTS
RU_13_01_CONSTRUCTION_RIBBONS_01_CONTRACT,Ruptured Artery,_CONTRACTS,RU_13,Almaty,cargoDelivery,2× Metal Planks; 2× Service Spare Parts; 2× Metal Planks; 2× Service Spare Parts,1640,14350,"Lousy piece of junk! The conveyor belt broke down in two places at the same time! We've got a big order to fill, and we need to act fast. We need spare parts and metal rods. Can you deliver the entire order to these coordinates?",CONTRACTS
RU_13_01_AERODROM_01_CONTRACT,Risen from the Rubble,_CONTRACTS,RU_13,Almaty,cargoDelivery,4× Bags; 2× Rubbish,1090,9050,"Time may be the great equalizer, but all great things come from small beginnings. Take us, for example: we need concrete to restore the main part of the building. After that, we're going to need all the construction debris hauled away. Think you can handle it?",CONTRACTS
RU_13_01_SEISMO_01_CONTRACT,"Close, Sesame!",_CONTRACTS,RU_13,Almaty,exploration,,400,6950,"The old system of underground mine shafts could cave in because of the work we've been doing in the new deposits, so we need to get some information about the current condition of these abandoned shafts. Feel like testing the soil for sturdiness?",CONTRACTS
RU_13_01_HELP_ADMINISTRATION_01,Lights Out,_TASKS,RU_13,Almaty,truckDelivery,,760,8700,"Welcome to our town! We're having some issues with the power right now, and we're almost out of candles, but the mining company has agreed to lend us a couple of generators. Would you mind grabbing them from the logistics center?",TASKS
RU_13_01_SUPPLY_CAREER_02_CONTRACT,In the Right Place,_CONTRACTS,RU_13,Almaty,truckDelivery,,480,5300,"Listen, pal... remember the equipment you hauled to the logistics center? Well, my boss wants us to move it to the new silver quarry now. Do me a solid, would ya?",CONTRACTS
RU_13_01_EXPORT_SHALE_02_CONTRACT,One Rock at a Time 2,_CONTRACTS,RU_13,Almaty,cargoDelivery,4× Stone Block,2130,19250,"To make a long story short, pal, we've got a big order, and our client doesn't mess around. We need you to haul a couple of big blocks to the airport, and we really want to see how fast you can get the job done. Alright, off you go!",CONTRACTS
RU_13_01_AERODROM_02_CONTRACT,Aviation Reborn,_CONTRACTS,RU_13,Almaty,cargoDelivery,4× Metal Roll; 2× Container Small Special,950,8500,"Before we can get the airport running again, we need to repair the flight control deck and the unloading area. We'll need metal sheets and some containers to make it happen. We're almost to the finish line!",CONTRACTS
RU_13_01_CONSTRUCTION_RIBBONS_02_CONTRACT,Cloudy with a Chance of Rocks,_CONTRACTS,RU_13,Almaty,cargoDelivery,2× Service Spare Parts; 2× Metal Planks,780,6450,"This conveyor belt used to work like gangbusters. And it still does, as long as it's run by people who know what they're doing... and have plenty of parts and metal rods, of course. You deliver the parts, we'll get the old girl back on her feet. Then we'll be off to the races!",CONTRACTS
RU_13_01_SEISMO_02_CONTRACT,Tremors,_CONTRACTS,RU_13,Almaty,exploration,,130,2150,"To stop kids from playing in the new slate quarry, we've been telling them there's a terrifying creature living at the bottom that'll take them away. But, thanks to our safety regulations, we still need to make sure the rock stratum is stable. Would you mind checking it out?",CONTRACTS
RU_13_01_HELP_ADMINISTRATION_02,Brick Renovation,_TASKS,RU_13,Almaty,cargoDelivery,4× Bricks,450,4700,"We just got a batch of bricks for repairing unsafe apartment buildings. We need them delivered to the processing workshop in the village. It's urgent, and we don't have enough drivers or vehicles. We need your help!",TASKS
RU_13_01_SUPPLY_CAREER_03_CONTRACT,Fury Road,_CONTRACTS,RU_13,Almaty,truckDelivery,1× Tank Wagon; 4× Barrels Oil,790,9800,"The tank turned over in the quarry! Without fuel, workers can lose their minds! Urgently, take the damaged tank to the logistics center. And the new tank with barrels needs to be picked up at the gas station and distributed to the quarries.",CONTRACTS
RU_13_01_SEISMO_03_CONTRACT,Silver Fever Checkpoint,_CONTRACTS,RU_13,Almaty,exploration,,130,2250,"Silver is a valuable thing, so silver mining has to be done quickly. The new silver quarry is full of cavities that could lead to a cave-in, so we need to quickly check the rock stratum to make sure it's secure. Can you do it?",CONTRACTS
